backend,executor,solver-p,solver-U,preconditioner,number_of_iterations,resolution,processes,run_time,success
#matrix is not yet sorted,  sorting host matrix 
#Gingko sort_host_mtx_sparsity_pattern : 0 ms
#Gingko sort_host_mtx : 0 ms
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 3 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for Uy, Initial residual = 0, Final residual = 0, No Iterations 7
#Gingko init_host_sparsity_pattern : 0 ms
# matrix not stored update host matrix 
#Gingko update_host_mtx : 0 ms
#matrix is not yet sorted,  sorting host matrix 
#Gingko sort_host_mtx_sparsity_pattern : 0 ms
#Gingko sort_host_mtx : 0 ms
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 3 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for Uz, Initial residual = 0, Final residual = 0, No Iterations 7
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 8 ms
# copy back
# get iters 
#noneGKOCG:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 34
#time step continuity errors : sum local = 4.00308e-08, global = 1.32815e-19, cumulative = 1.86347e-20
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 7 ms
# copy back
# get iters 
#noneGKOCG:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 32
#time step continuity errors : sum local = 3.3884e-08, global = -4.1403e-19, cumulative = -3.95395e-19
#ExecutionTime = 8.06 s  ClockTime = 0 s
#
#Time = 0.6
#
#    Number of forced K = 6
#k(0.6) = 0.00130432
#epsilon(0.6) = 0.00175898
#U.f(0.6) = 1.13836
#Gingko init_host_sparsity_pattern : 0 ms
# matrix not stored update host matrix 
#Gingko update_host_mtx : 0 ms
#matrix is not yet sorted,  sorting host matrix 
#Gingko sort_host_mtx_sparsity_pattern : 0 ms
#Gingko sort_host_mtx : 0 ms
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 3 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for Ux, Initial residual = 0, Final residual = 0, No Iterations 7
#Gingko init_host_sparsity_pattern : 0 ms
# matrix not stored update host matrix 
#Gingko update_host_mtx : 0 ms
#matrix is not yet sorted,  sorting host matrix 
#Gingko sort_host_mtx_sparsity_pattern : 0 ms
#Gingko sort_host_mtx : 0 ms
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 3 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for Uy, Initial residual = 0, Final residual = 0, No Iterations 7
#Gingko init_host_sparsity_pattern : 0 ms
# matrix not stored update host matrix 
#Gingko update_host_mtx : 0 ms
#matrix is not yet sorted,  sorting host matrix 
#Gingko sort_host_mtx_sparsity_pattern : 0 ms
#Gingko sort_host_mtx : 0 ms
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 3 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for Uz, Initial residual = 0, Final residual = 0, No Iterations 7
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 8 ms
# copy back
# get iters 
#noneGKOCG:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 34
#time step continuity errors : sum local = 4.3658e-08, global = 2.23617e-20, cumulative = -3.73033e-19
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 8 ms
# copy back
# get iters 
#noneGKOCG:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 33
#time step continuity errors : sum local = 5.27455e-08, global = -1.65341e-19, cumulative = -5.38374e-19
#ExecutionTime = 10.1 s  ClockTime = 0 s
#
#Time = 0.8
#
#    Number of forced K = 6
#k(0.8) = 0.00339351
#epsilon(0.8) = 0.00417324
#U.f(0.8) = 1.93074
#Gingko init_host_sparsity_pattern : 0 ms
# matrix not stored update host matrix 
#Gingko update_host_mtx : 0 ms
#matrix is not yet sorted,  sorting host matrix 
#Gingko sort_host_mtx_sparsity_pattern : 0 ms
#Gingko sort_host_mtx : 0 ms
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 3 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for Ux, Initial residual = 0, Final residual = 0, No Iterations 7
#Gingko init_host_sparsity_pattern : 0 ms
# matrix not stored update host matrix 
#Gingko update_host_mtx : 0 ms
#matrix is not yet sorted,  sorting host matrix 
#Gingko sort_host_mtx_sparsity_pattern : 0 ms
#Gingko sort_host_mtx : 0 ms
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 3 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for Uy, Initial residual = 0, Final residual = 0, No Iterations 7
#Gingko init_host_sparsity_pattern : 0 ms
# matrix not stored update host matrix 
#Gingko update_host_mtx : 0 ms
#matrix is not yet sorted,  sorting host matrix 
#Gingko sort_host_mtx_sparsity_pattern : 0 ms
#Gingko sort_host_mtx : 0 ms
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 3 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for Uz, Initial residual = 0, Final residual = 0, No Iterations 7
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 8 ms
# copy back
# get iters 
#noneGKOCG:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 36
#time step continuity errors : sum local = 3.22372e-08, global = -3.49994e-19, cumulative = -8.88368e-19
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 8 ms
# copy back
# get iters 
#noneGKOCG:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 35
#time step continuity errors : sum local = 2.69205e-08, global = 3.35425e-19, cumulative = -5.52943e-19
#ExecutionTime = 12.21 s  ClockTime = 0 s
#
#Time = 1
#
#    Number of forced K = 6
#k(1) = 0.00527629
#epsilon(1) = 0.00630196
#U.f(1) = 2.24861
#Gingko init_host_sparsity_pattern : 0 ms
# matrix not stored update host matrix 
#Gingko update_host_mtx : 0 ms
#matrix is not yet sorted,  sorting host matrix 
#Gingko sort_host_mtx_sparsity_pattern : 0 ms
#Gingko sort_host_mtx : 0 ms
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 4 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for Ux, Initial residual = 0, Final residual = 0, No Iterations 7
#Gingko init_host_sparsity_pattern : 0 ms
# matrix not stored update host matrix 
#Gingko update_host_mtx : 0 ms
#matrix is not yet sorted,  sorting host matrix 
#Gingko sort_host_mtx_sparsity_pattern : 0 ms
#Gingko sort_host_mtx : 0 ms
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 3 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for Uy, Initial residual = 0, Final residual = 0, No Iterations 6
#Gingko init_host_sparsity_pattern : 0 ms
# matrix not stored update host matrix 
#Gingko update_host_mtx : 0 ms
#matrix is not yet sorted,  sorting host matrix 
#Gingko sort_host_mtx_sparsity_pattern : 0 ms
#Gingko sort_host_mtx : 0 ms
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 3 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for Uz, Initial residual = 0, Final residual = 0, No Iterations 7
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 8 ms
# copy back
# get iters 
#noneGKOCG:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 36
#time step continuity errors : sum local = 5.05385e-08, global = -4.18773e-19, cumulative = -9.71716e-19
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 8 ms
# copy back
# get iters 
#noneGKOCG:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 35
#time step continuity errors : sum local = 4.50069e-08, global = -6.1664e-20, cumulative = -1.03338e-18
#ExecutionTime = 14.32 s  ClockTime = 0 s
#
#Time = 1.2
#
#    Number of forced K = 6
#k(1.2) = 0.00720202
#epsilon(1.2) = 0.00826022
#U.f(1.2) = 2.44604
#Gingko init_host_sparsity_pattern : 0 ms
# matrix not stored update host matrix 
#Gingko update_host_mtx : 0 ms
#matrix is not yet sorted,  sorting host matrix 
#Gingko sort_host_mtx_sparsity_pattern : 0 ms
#Gingko sort_host_mtx : 0 ms
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 3 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for Ux, Initial residual = 0, Final residual = 0, No Iterations 7
#Gingko init_host_sparsity_pattern : 0 ms
# matrix not stored update host matrix 
#Gingko update_host_mtx : 0 ms
#matrix is not yet sorted,  sorting host matrix 
#Gingko sort_host_mtx_sparsity_pattern : 0 ms
#Gingko sort_host_mtx : 0 ms
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 3 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for Uy, Initial residual = 0, Final residual = 0, No Iterations 7
#Gingko init_host_sparsity_pattern : 0 ms
# matrix not stored update host matrix 
#Gingko update_host_mtx : 0 ms
#matrix is not yet sorted,  sorting host matrix 
#Gingko sort_host_mtx_sparsity_pattern : 0 ms
#Gingko sort_host_mtx : 0 ms
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 3 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for Uz, Initial residual = 0, Final residual = 0, No Iterations 7
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 8 ms
# copy back
# get iters 
#noneGKOCG:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 37
#time step continuity errors : sum local = 3.41113e-08, global = 5.45489e-20, cumulative = -9.78831e-19
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 8 ms
# copy back
# get iters 
#noneGKOCG:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 35
#time step continuity errors : sum local = 5.16957e-08, global = 4.67562e-20, cumulative = -9.32075e-19
#ExecutionTime = 16.43 s  ClockTime = 0 s
#
#Time = 1.4
#
#    Number of forced K = 6
#k(1.4) = 0.00850082
#epsilon(1.4) = 0.00961269
#U.f(1.4) = 2.35929
#Gingko init_host_sparsity_pattern : 0 ms
# matrix not stored update host matrix 
#Gingko update_host_mtx : 0 ms
#matrix is not yet sorted,  sorting host matrix 
#Gingko sort_host_mtx_sparsity_pattern : 0 ms
#Gingko sort_host_mtx : 0 ms
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 3 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for Ux, Initial residual = 0, Final residual = 0, No Iterations 7
#Gingko init_host_sparsity_pattern : 0 ms
# matrix not stored update host matrix 
#Gingko update_host_mtx : 0 ms
#matrix is not yet sorted,  sorting host matrix 
#Gingko sort_host_mtx_sparsity_pattern : 0 ms
#Gingko sort_host_mtx : 0 ms
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 3 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for Uy, Initial residual = 0, Final residual = 0, No Iterations 7
#Gingko init_host_sparsity_pattern : 0 ms
# matrix not stored update host matrix 
#Gingko update_host_mtx : 0 ms
#matrix is not yet sorted,  sorting host matrix 
#Gingko sort_host_mtx_sparsity_pattern : 0 ms
#Gingko sort_host_mtx : 0 ms
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 3 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for Uz, Initial residual = 0, Final residual = 0, No Iterations 7
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 8 ms
# copy back
# get iters 
#noneGKOCG:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 37
#time step continuity errors : sum local = 5.74151e-08, global = -1.28749e-20, cumulative = -9.4495e-19
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 8 ms
# copy back
# get iters 
#noneGKOCG:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 35
#time step continuity errors : sum local = 6.52427e-08, global = -2.8257e-19, cumulative = -1.22752e-18
#ExecutionTime = 18.47 s  ClockTime = 0 s
#
#Time = 1.6
#
#    Number of forced K = 6
#k(1.6) = 0.00923858
#epsilon(1.6) = 0.0102623
#U.f(1.6) = 2.42368
#Gingko init_host_sparsity_pattern : 0 ms
# matrix not stored update host matrix 
#Gingko update_host_mtx : 0 ms
#matrix is not yet sorted,  sorting host matrix 
#Gingko sort_host_mtx_sparsity_pattern : 0 ms
#Gingko sort_host_mtx : 0 ms
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 3 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for Ux, Initial residual = 0, Final residual = 0, No Iterations 7
#Gingko init_host_sparsity_pattern : 0 ms
# matrix not stored update host matrix 
#Gingko update_host_mtx : 0 ms
#matrix is not yet sorted,  sorting host matrix 
#Gingko sort_host_mtx_sparsity_pattern : 0 ms
#Gingko sort_host_mtx : 0 ms
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 3 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for Uy, Initial residual = 0, Final residual = 0, No Iterations 7
#Gingko init_host_sparsity_pattern : 0 ms
# matrix not stored update host matrix 
#Gingko update_host_mtx : 0 ms
#matrix is not yet sorted,  sorting host matrix 
#Gingko sort_host_mtx_sparsity_pattern : 0 ms
#Gingko sort_host_mtx : 0 ms
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 3 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for Uz, Initial residual = 0, Final residual = 0, No Iterations 7
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 8 ms
# copy back
# get iters 
#noneGKOCG:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 36
#time step continuity errors : sum local = 6.68995e-08, global = 2.71051e-20, cumulative = -1.20042e-18
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 8 ms
# copy back
# get iters 
#noneGKOCG:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 35
#time step continuity errors : sum local = 4.94012e-08, global = -1.35525e-19, cumulative = -1.33594e-18
#ExecutionTime = 20.51 s  ClockTime = 0 s
#
#Time = 1.8
#
#    Number of forced K = 6
#k(1.8) = 0.00874038
#epsilon(1.8) = 0.00984447
#U.f(1.8) = 2.5324
#Gingko init_host_sparsity_pattern : 0 ms
# matrix not stored update host matrix 
#Gingko update_host_mtx : 0 ms
#matrix is not yet sorted,  sorting host matrix 
#Gingko sort_host_mtx_sparsity_pattern : 0 ms
#Gingko sort_host_mtx : 0 ms
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 4 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for Ux, Initial residual = 0, Final residual = 0, No Iterations 8
#Gingko init_host_sparsity_pattern : 0 ms
# matrix not stored update host matrix 
#Gingko update_host_mtx : 0 ms
#matrix is not yet sorted,  sorting host matrix 
#Gingko sort_host_mtx_sparsity_pattern : 0 ms
#Gingko sort_host_mtx : 0 ms
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 3 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for Uy, Initial residual = 0, Final residual = 0, No Iterations 8
#Gingko init_host_sparsity_pattern : 0 ms
# matrix not stored update host matrix 
#Gingko update_host_mtx : 0 ms
#matrix is not yet sorted,  sorting host matrix 
#Gingko sort_host_mtx_sparsity_pattern : 0 ms
#Gingko sort_host_mtx : 0 ms
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 3 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for Uz, Initial residual = 0, Final residual = 0, No Iterations 7
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 8 ms
# copy back
# get iters 
#noneGKOCG:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 36
#time step continuity errors : sum local = 6.37378e-08, global = -3.67951e-19, cumulative = -1.70389e-18
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 8 ms
# copy back
# get iters 
#noneGKOCG:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 35
#time step continuity errors : sum local = 4.9543e-08, global = 2.44623e-19, cumulative = -1.45927e-18
#ExecutionTime = 22.61 s  ClockTime = 1 s
#
#Time = 2
#
#    Number of forced K = 6
#k(2) = 0.00893221
#epsilon(2) = 0.00997733
#U.f(2) = 2.36805
#Gingko init_host_sparsity_pattern : 0 ms
# matrix not stored update host matrix 
#Gingko update_host_mtx : 0 ms
#matrix is not yet sorted,  sorting host matrix 
#Gingko sort_host_mtx_sparsity_pattern : 0 ms
#Gingko sort_host_mtx : 0 ms
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 3 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for Ux, Initial residual = 0, Final residual = 0, No Iterations 7
#Gingko init_host_sparsity_pattern : 0 ms
# matrix not stored update host matrix 
#Gingko update_host_mtx : 0 ms
#matrix is not yet sorted,  sorting host matrix 
#Gingko sort_host_mtx_sparsity_pattern : 0 ms
#Gingko sort_host_mtx : 0 ms
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 3 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for Uy, Initial residual = 0, Final residual = 0, No Iterations 7
#Gingko init_host_sparsity_pattern : 0 ms
# matrix not stored update host matrix 
#Gingko update_host_mtx : 0 ms
#matrix is not yet sorted,  sorting host matrix 
#Gingko sort_host_mtx_sparsity_pattern : 0 ms
#Gingko sort_host_mtx : 0 ms
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 3 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for Uz, Initial residual = 0, Final residual = 0, No Iterations 7
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 8 ms
# copy back
# get iters 
#noneGKOCG:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 36
#time step continuity errors : sum local = 5.40694e-08, global = 2.71051e-21, cumulative = -1.45656e-18
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 8 ms
# copy back
# get iters 
#noneGKOCG:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 35
#time step continuity errors : sum local = 4.26586e-08, global = 1.04354e-19, cumulative = -1.3522e-18
#ExecutionTime = 24.66 s  ClockTime = 1 s
#
#End
#
#
GKO,omp,CG,BiCGStab,none,0,8,None,0.516838,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.527636,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.51661,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.568084,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.613661,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.519185,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.671106,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.508644,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.535124,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.504386,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.614102,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.501564,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.564817,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.495395,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.515244,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.589562,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.536138,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.572938,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.517545,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.596372,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.602312,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.599111,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.540641,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.533402,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.480971,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.48602,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.57983,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.581246,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.471693,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.491336,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.548167,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.626582,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.593929,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.520451,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.592303,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.581409,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.480975,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.56699,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.551696,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.525565,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.614077,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.570741,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.531083,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.591821,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.52098,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.501348,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.530665,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.523118,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.51913,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.502831,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.518144,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.530211,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.634032,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.53823,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.509417,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.612204,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.52658,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.531697,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.504318,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.50319,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.514353,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.58899,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.49002,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.617806,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.498,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.47828,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.520959,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.490685,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.522268,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.504198,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.603481,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.594736,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.543541,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.534117,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.529,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.519194,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.528662,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.608566,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.494609,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.524092,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.504372,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.532449,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.589362,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.583752,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.530571,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.515466,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.528751,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.532902,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.568524,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.548219,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.518125,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.53297,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.560036,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.515555,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.522412,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.618594,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.490946,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.521402,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.529497,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.502859,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.500321,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.501189,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.509396,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.492538,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.506111,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.516966,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.521692,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.615188,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.648433,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.505794,1
GKO,omp,CG,BiCGStab,none,0,8,None,0.520458,1
#Log Test_omp_p_U_2021-05-06-09:54:31/8/p-U-CG-GKO-none-omp/boxTurb16/log.32
#/*---------------------------------------------------------------------------*\
#  =========                 |
#  \\      /  F ield         | OpenFOAM: The Open Source CFD Toolbox
#   \\    /   O peration     | Website:  https://openfoam.org
#    \\  /    A nd           | Version:  8
#     \\/     M anipulation  |
#\*---------------------------------------------------------------------------*/
#Build  : 8-13d66902f78c
#Exec   : dnsFoam
#Date   : May 06 2021
#Time   : 12:48:15
#Host   : "uc2n473.localdomain"
#PID    : 3564377
#I/O    : uncollated
#Case   : /pfs/data5/home/kit/scc/nq7776/code/OBR/Test_omp_p_U_2021-05-06-09:54:31/8/p-U-CG-GKO-none-omp/boxTurb16
#nProcs : 1
#sigFpe : Enabling floating point exception trapping (FOAM_SIGFPE).
#fileModificationChecking : Monitoring run-time modified files using timeStampMaster (fileModificationSkew 10)
#allowSystemOperations : Allowing user-supplied system call operations
#
#// * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * //
#Create time
#
#Create mesh, no clear-out for time = 0
#
#Reading transportProperties
#
#Reading field p
#
#Reading field U
#
#Reading/calculating face flux field phi
#
#Reading momentumTransport
#
#
#Starting time loop
#Time = 0.2
#
#    Number of forced K = 6
#k(0.2) = 0
#epsilon(0.2) = 0
#U.f(0.2) = 0
#Gingko init_host_sparsity_pattern : 0 ms
# matrix not stored update host matrix 
#Gingko update_host_mtx : 0 ms
#matrix is not yet sorted, compute sorting idxs 
# compute sorting idxs 3200
#Gingko compute_sort : 2 ms
#matrix is not yet sorted,  sorting host matrix 
#Gingko sort_host_mtx_sparsity_pattern : 0 ms
#Gingko sort_host_mtx : 0 ms
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 54 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for Ux, Initial residual = 0, Final residual = 0, No Iterations 8
#Gingko init_host_sparsity_pattern : 0 ms
# matrix not stored update host matrix 
#Gingko update_host_mtx : 0 ms
#matrix is not yet sorted,  sorting host matrix 
#Gingko sort_host_mtx_sparsity_pattern : 0 ms
#Gingko sort_host_mtx : 0 ms
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 3 ms
