backend,executor,solver-p,preconditioner,number_of_iterations,resolution,processes,run_time,success
GKO,omp,BiCGStab,none,0,8,1,0.308561,1
GKO,omp,BiCGStab,none,0,8,1,0.308208,1
GKO,omp,BiCGStab,none,0,8,1,0.309276,1
GKO,omp,BiCGStab,none,0,8,1,0.307825,1
GKO,omp,BiCGStab,none,0,8,1,0.307424,1
GKO,omp,BiCGStab,none,0,8,1,0.304853,1
GKO,omp,BiCGStab,none,0,8,1,0.307286,1
GKO,omp,BiCGStab,none,0,8,1,0.307622,1
GKO,omp,BiCGStab,none,0,8,1,0.3075,1
GKO,omp,BiCGStab,none,0,8,1,0.306946,1
GKO,omp,BiCGStab,none,0,8,1,0.310832,1
GKO,omp,BiCGStab,none,0,8,1,0.311682,1
GKO,omp,BiCGStab,none,0,8,1,0.310746,1
GKO,omp,BiCGStab,none,0,8,1,0.309309,1
GKO,omp,BiCGStab,none,0,8,1,0.308772,1
GKO,omp,BiCGStab,none,0,8,1,0.309579,1
GKO,omp,BiCGStab,none,0,8,1,0.306541,1
GKO,omp,BiCGStab,none,0,8,1,0.306995,1
GKO,omp,BiCGStab,none,0,8,1,0.308001,1
GKO,omp,BiCGStab,none,0,8,1,0.308323,1
GKO,omp,BiCGStab,none,0,8,1,0.305901,1
GKO,omp,BiCGStab,none,0,8,1,0.30826,1
GKO,omp,BiCGStab,none,0,8,1,0.308363,1
GKO,omp,BiCGStab,none,0,8,1,0.30978,1
GKO,omp,BiCGStab,none,0,8,1,0.308303,1
GKO,omp,BiCGStab,none,0,8,1,0.310505,1
GKO,omp,BiCGStab,none,0,8,1,0.308045,1
GKO,omp,BiCGStab,none,0,8,1,0.307934,1
GKO,omp,BiCGStab,none,0,8,1,0.307064,1
GKO,omp,BiCGStab,none,0,8,1,0.307677,1
GKO,omp,BiCGStab,none,0,8,1,0.310001,1
GKO,omp,BiCGStab,none,0,8,1,0.30802,1
GKO,omp,BiCGStab,none,0,8,1,0.317705,1
GKO,omp,BiCGStab,none,0,8,1,0.307541,1
GKO,omp,BiCGStab,none,0,8,1,0.309351,1
GKO,omp,BiCGStab,none,0,8,1,0.306155,1
GKO,omp,BiCGStab,none,0,8,1,0.30539,1
GKO,omp,BiCGStab,none,0,8,1,0.307642,1
GKO,omp,BiCGStab,none,0,8,1,0.307312,1
GKO,omp,BiCGStab,none,0,8,1,0.306316,1
GKO,omp,BiCGStab,none,0,8,1,0.310304,1
GKO,omp,BiCGStab,none,0,8,1,0.307864,1
GKO,omp,BiCGStab,none,0,8,1,0.312671,1
GKO,omp,BiCGStab,none,0,8,1,0.310194,1
GKO,omp,BiCGStab,none,0,8,1,0.306376,1
GKO,omp,BiCGStab,none,0,8,1,0.307082,1
GKO,omp,BiCGStab,none,0,8,1,0.307492,1
GKO,omp,BiCGStab,none,0,8,1,0.310869,1
GKO,omp,BiCGStab,none,0,8,1,0.308804,1
GKO,omp,BiCGStab,none,0,8,1,0.307223,1
GKO,omp,BiCGStab,none,0,8,1,0.309294,1
GKO,omp,BiCGStab,none,0,8,1,0.30594,1
GKO,omp,BiCGStab,none,0,8,1,0.305184,1
GKO,omp,BiCGStab,none,0,8,1,0.306987,1
GKO,omp,BiCGStab,none,0,8,1,0.30633,1
GKO,omp,BiCGStab,none,0,8,1,0.30811,1
GKO,omp,BiCGStab,none,0,8,1,0.307981,1
GKO,omp,BiCGStab,none,0,8,1,0.306758,1
GKO,omp,BiCGStab,none,0,8,1,0.308798,1
GKO,omp,BiCGStab,none,0,8,1,0.30657,1
GKO,omp,BiCGStab,none,0,8,1,0.309214,1
GKO,omp,BiCGStab,none,0,8,1,0.30634,1
GKO,omp,BiCGStab,none,0,8,1,0.307193,1
GKO,omp,BiCGStab,none,0,8,1,0.306884,1
GKO,omp,BiCGStab,none,0,8,1,0.312923,1
GKO,omp,BiCGStab,none,0,8,1,0.314423,1
GKO,omp,BiCGStab,none,0,8,1,0.307756,1
GKO,omp,BiCGStab,none,0,8,1,0.306904,1
GKO,omp,BiCGStab,none,0,8,1,0.3054,1
GKO,omp,BiCGStab,none,0,8,1,0.306993,1
GKO,omp,BiCGStab,none,0,8,1,0.306551,1
GKO,omp,BiCGStab,none,0,8,1,0.307326,1
GKO,omp,BiCGStab,none,0,8,1,0.307304,1
GKO,omp,BiCGStab,none,0,8,1,0.3088,1
GKO,omp,BiCGStab,none,0,8,1,0.305354,1
GKO,omp,BiCGStab,none,0,8,1,0.303294,1
GKO,omp,BiCGStab,none,0,8,1,0.307105,1
GKO,omp,BiCGStab,none,0,8,1,0.312388,1
GKO,omp,BiCGStab,none,0,8,1,0.307508,1
GKO,omp,BiCGStab,none,0,8,1,0.305211,1
GKO,omp,BiCGStab,none,0,8,1,0.3067,1
GKO,omp,BiCGStab,none,0,8,1,0.307734,1
GKO,omp,BiCGStab,none,0,8,1,0.308447,1
GKO,omp,BiCGStab,none,0,8,1,0.308818,1
GKO,omp,BiCGStab,none,0,8,1,0.304198,1
GKO,omp,BiCGStab,none,0,8,1,0.31475,1
GKO,omp,BiCGStab,none,0,8,1,0.308327,1
GKO,omp,BiCGStab,none,0,8,1,0.310393,1
GKO,omp,BiCGStab,none,0,8,1,0.309749,1
GKO,omp,BiCGStab,none,0,8,1,0.307873,1
GKO,omp,BiCGStab,none,0,8,1,0.306894,1
GKO,omp,BiCGStab,none,0,8,1,0.308383,1
GKO,omp,BiCGStab,none,0,8,1,0.307041,1
GKO,omp,BiCGStab,none,0,8,1,0.305833,1
GKO,omp,BiCGStab,none,0,8,1,0.309848,1
GKO,omp,BiCGStab,none,0,8,1,0.30582,1
GKO,omp,BiCGStab,none,0,8,1,0.3034,1
GKO,omp,BiCGStab,none,0,8,1,0.308846,1
GKO,omp,BiCGStab,none,0,8,1,0.307359,1
GKO,omp,BiCGStab,none,0,8,1,0.309274,1
GKO,omp,BiCGStab,none,0,8,1,0.307887,1
GKO,omp,BiCGStab,none,0,8,1,0.308735,1
GKO,omp,BiCGStab,none,0,8,1,0.306654,1
GKO,omp,BiCGStab,none,0,8,1,0.303317,1
GKO,omp,BiCGStab,none,0,8,1,0.306805,1
GKO,omp,BiCGStab,none,0,8,1,0.307582,1
GKO,omp,BiCGStab,none,0,8,1,0.306629,1
GKO,omp,BiCGStab,none,0,8,1,0.306161,1
GKO,omp,BiCGStab,none,0,8,1,0.312849,1
GKO,omp,BiCGStab,none,0,8,1,0.312018,1
GKO,omp,BiCGStab,none,0,8,1,0.30852,1
GKO,omp,BiCGStab,none,0,8,1,0.308771,1
GKO,omp,BiCGStab,none,0,8,1,0.306998,1
GKO,omp,BiCGStab,none,0,8,1,0.304906,1
GKO,omp,BiCGStab,none,0,8,1,0.310479,1
GKO,omp,BiCGStab,none,0,8,1,0.309545,1
GKO,omp,BiCGStab,none,0,8,1,0.307173,1
GKO,omp,BiCGStab,none,0,8,1,0.308948,1
GKO,omp,BiCGStab,none,0,8,1,0.308813,1
#Log Test_omp_p_2021-05-06-09:54:31/8/p-BiCGStab-GKO-none-omp/boxTurb16/log.1
#/*---------------------------------------------------------------------------*\
#  =========                 |
#  \\      /  F ield         | OpenFOAM: The Open Source CFD Toolbox
#   \\    /   O peration     | Website:  https://openfoam.org
#    \\  /    A nd           | Version:  8
#     \\/     M anipulation  |
#\*---------------------------------------------------------------------------*/
#Build  : 8-13d66902f78c
#Exec   : dnsFoam
#Date   : May 06 2021
#Time   : 10:03:34
#Host   : "uc2n473.localdomain"
#PID    : 3476866
#I/O    : uncollated
#Case   : /pfs/data5/home/kit/scc/nq7776/code/OBR/Test_omp_p_2021-05-06-09:54:31/8/p-BiCGStab-GKO-none-omp/boxTurb16
#nProcs : 1
#sigFpe : Enabling floating point exception trapping (FOAM_SIGFPE).
#fileModificationChecking : Monitoring run-time modified files using timeStampMaster (fileModificationSkew 10)
#allowSystemOperations : Allowing user-supplied system call operations
#
#// * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * //
#Create time
#
#Create mesh, no clear-out for time = 0
#
#Reading transportProperties
#
#Reading field p
#
#Reading field U
#
#Reading/calculating face flux field phi
#
#Reading momentumTransport
#
#
#Starting time loop
#Time = 0.2
#
#    Number of forced K = 6
#k(0.2) = 0
#epsilon(0.2) = 0
#U.f(0.2) = 0
#smoothSolver:  Solving for Ux, Initial residual = 1, Final residual = 8.38125e-06, No Iterations 6
#smoothSolver:  Solving for Uy, Initial residual = 1, Final residual = 5.04818e-06, No Iterations 7
#smoothSolver:  Solving for Uz, Initial residual = 1, Final residual = 3.58221e-06, No Iterations 7
#Gingko init_host_sparsity_pattern : 0 ms
# matrix not stored update host matrix 
#Gingko update_host_mtx : 0 ms
#matrix is not yet sorted, compute sorting idxs 
# compute sorting idxs 3200
#Gingko compute_sort : 2 ms
#matrix is not yet sorted,  sorting host matrix 
#Gingko sort_host_mtx_sparsity_pattern : 0 ms
#Gingko sort_host_mtx : 0 ms
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 3 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 24
#time step continuity errors : sum local = 1.9121e-08, global = 1.18585e-19, cumulative = 1.18585e-19
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 2 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 21
#time step continuity errors : sum local = 2.84427e-08, global = -5.21772e-20, cumulative = 6.64074e-20
#ExecutionTime = 0.08 s  ClockTime = 0 s
#
#Time = 0.4
#
#    Number of forced K = 6
#k(0.4) = 0.000667878
#epsilon(0.4) = 0.00091258
#U.f(0.4) = 0.461419
#smoothSolver:  Solving for Ux, Initial residual = 0.25157, Final residual = 3.55488e-06, No Iterations 6
#smoothSolver:  Solving for Uy, Initial residual = 0.425819, Final residual = 5.64474e-06, No Iterations 6
#smoothSolver:  Solving for Uz, Initial residual = 0.538319, Final residual = 9.62007e-06, No Iterations 6
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 2 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 25
#time step continuity errors : sum local = 2.86886e-08, global = -8.67362e-20, cumulative = -2.03288e-20
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 2 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 23
#time step continuity errors : sum local = 4.23829e-08, global = 1.50433e-19, cumulative = 1.30104e-19
#ExecutionTime = 0.09 s  ClockTime = 1 s
#
#Time = 0.6
#
#    Number of forced K = 6
#k(0.6) = 0.00130502
#epsilon(0.6) = 0.0017599
#U.f(0.6) = 1.13875
#smoothSolver:  Solving for Ux, Initial residual = 0.432085, Final residual = 6.35977e-06, No Iterations 6
#smoothSolver:  Solving for Uy, Initial residual = 0.374876, Final residual = 6.94898e-06, No Iterations 6
#smoothSolver:  Solving for Uz, Initial residual = 0.358895, Final residual = 6.8477e-06, No Iterations 6
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 2 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 24
#time step continuity errors : sum local = 3.50305e-08, global = -4.13352e-20, cumulative = 8.87691e-20
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 2 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 23
#time step continuity errors : sum local = 5.20346e-08, global = -5.15674e-19, cumulative = -4.26905e-19
#ExecutionTime = 0.09 s  ClockTime = 1 s
#
#Time = 0.8
#
#    Number of forced K = 6
#k(0.8) = 0.0033923
#epsilon(0.8) = 0.00417312
#U.f(0.8) = 1.93021
#smoothSolver:  Solving for Ux, Initial residual = 0.208769, Final residual = 5.30134e-06, No Iterations 6
#smoothSolver:  Solving for Uy, Initial residual = 0.211463, Final residual = 4.15518e-06, No Iterations 6
#smoothSolver:  Solving for Uz, Initial residual = 0.222663, Final residual = 2.78418e-06, No Iterations 6
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 2 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 26
#time step continuity errors : sum local = 4.54793e-08, global = -3.70323e-19, cumulative = -7.97227e-19
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 2 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 23
#time step continuity errors : sum local = 3.44205e-08, global = 2.80198e-19, cumulative = -5.17029e-19
#ExecutionTime = 0.1 s  ClockTime = 1 s
#
#Time = 1
#
#    Number of forced K = 6
#k(1) = 0.00527411
#epsilon(1) = 0.00630107
#U.f(1) = 2.24769
#smoothSolver:  Solving for Ux, Initial residual = 0.349961, Final residual = 5.5662e-06, No Iterations 6
#smoothSolver:  Solving for Uy, Initial residual = 0.142271, Final residual = 2.31638e-06, No Iterations 6
#smoothSolver:  Solving for Uz, Initial residual = 0.375375, Final residual = 4.71195e-06, No Iterations 6
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 2 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 24
#time step continuity errors : sum local = 1.82815e-08, global = 4.16063e-19, cumulative = -1.00966e-19
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 2 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 21
#time step continuity errors : sum local = 5.96539e-08, global = 6.00377e-19, cumulative = 4.99411e-19
#ExecutionTime = 0.11 s  ClockTime = 1 s
#
#Time = 1.2
#
#    Number of forced K = 6
#k(1.2) = 0.00720628
#epsilon(1.2) = 0.00826759
#U.f(1.2) = 2.44503
#smoothSolver:  Solving for Ux, Initial residual = 0.475952, Final residual = 5.03245e-06, No Iterations 6
#smoothSolver:  Solving for Uy, Initial residual = 0.219617, Final residual = 3.90451e-06, No Iterations 6
#smoothSolver:  Solving for Uz, Initial residual = 0.204034, Final residual = 4.03086e-06, No Iterations 6
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 2 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 25
#time step continuity errors : sum local = 3.58281e-08, global = 9.72055e-19, cumulative = 1.47147e-18
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 2 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 23
#time step continuity errors : sum local = 4.01543e-08, global = 1.62969e-19, cumulative = 1.63443e-18
#ExecutionTime = 0.12 s  ClockTime = 1 s
#
#Time = 1.4
#
#    Number of forced K = 6
#k(1.4) = 0.00848295
#epsilon(1.4) = 0.00959718
#U.f(1.4) = 2.35258
#smoothSolver:  Solving for Ux, Initial residual = 0.568886, Final residual = 9.40323e-06, No Iterations 6
#smoothSolver:  Solving for Uy, Initial residual = 0.220538, Final residual = 1.69917e-06, No Iterations 6
#smoothSolver:  Solving for Uz, Initial residual = 0.135583, Final residual = 2.59043e-06, No Iterations 6
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 2 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 25
#time step continuity errors : sum local = 4.52729e-08, global = 1.2509e-18, cumulative = 2.88533e-18
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 2 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 24
#time step continuity errors : sum local = 6.52219e-08, global = -3.44234e-19, cumulative = 2.5411e-18
#ExecutionTime = 0.13 s  ClockTime = 1 s
#
#Time = 1.6
#
#    Number of forced K = 6
#k(1.6) = 0.00922466
#epsilon(1.6) = 0.010255
#U.f(1.6) = 2.41594
#smoothSolver:  Solving for Ux, Initial residual = 0.219264, Final residual = 2.74986e-06, No Iterations 6
#smoothSolver:  Solving for Uy, Initial residual = 0.193227, Final residual = 2.94099e-06, No Iterations 6
#smoothSolver:  Solving for Uz, Initial residual = 0.12929, Final residual = 2.70825e-06, No Iterations 6
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 2 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 24
#time step continuity errors : sum local = 3.046e-08, global = 4.2826e-19, cumulative = 2.96936e-18
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 2 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 22
#time step continuity errors : sum local = 4.29853e-08, global = 6.30193e-20, cumulative = 3.03238e-18
#ExecutionTime = 0.13 s  ClockTime = 1 s
#
#Time = 1.8
#
#    Number of forced K = 6
#k(1.8) = 0.0087158
#epsilon(1.8) = 0.00983215
#U.f(1.8) = 2.52675
#smoothSolver:  Solving for Ux, Initial residual = 0.281665, Final residual = 3.12744e-06, No Iterations 6
#smoothSolver:  Solving for Uy, Initial residual = 0.153877, Final residual = 2.49556e-06, No Iterations 6
#smoothSolver:  Solving for Uz, Initial residual = 0.252737, Final residual = 3.90483e-06, No Iterations 6
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 2 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 24
#time step continuity errors : sum local = 6.03362e-08, global = -2.45978e-19, cumulative = 2.7864e-18
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 2 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 24
#time step continuity errors : sum local = 6.09245e-08, global = 1.77538e-19, cumulative = 2.96394e-18
#ExecutionTime = 0.14 s  ClockTime = 1 s
#
#Time = 2
#
#    Number of forced K = 6
#k(2) = 0.00887776
#epsilon(2) = 0.00993524
#U.f(2) = 2.36338
#smoothSolver:  Solving for Ux, Initial residual = 0.218783, Final residual = 9.47068e-06, No Iterations 5
#smoothSolver:  Solving for Uy, Initial residual = 0.164292, Final residual = 2.21708e-06, No Iterations 6
#smoothSolver:  Solving for Uz, Initial residual = 0.230153, Final residual = 3.84768e-06, No Iterations 6
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 2 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 26
#time step continuity errors : sum local = 6.63131e-08, global = -3.43218e-19, cumulative = 2.62072e-18
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 2 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 24
#time step continuity errors : sum local = 6.51333e-08, global = 5.2516e-20, cumulative = 2.67324e-18
#ExecutionTime = 0.15 s  ClockTime = 1 s
#
#End
#
#
GKO,omp,BiCGStab,none,0,8,2,0.312225,1
GKO,omp,BiCGStab,none,0,8,2,0.307817,1
GKO,omp,BiCGStab,none,0,8,2,0.311558,1
GKO,omp,BiCGStab,none,0,8,2,0.311681,1
GKO,omp,BiCGStab,none,0,8,2,0.307155,1
GKO,omp,BiCGStab,none,0,8,2,0.309685,1
GKO,omp,BiCGStab,none,0,8,2,0.307479,1
GKO,omp,BiCGStab,none,0,8,2,0.3072,1
GKO,omp,BiCGStab,none,0,8,2,0.307072,1
GKO,omp,BiCGStab,none,0,8,2,0.308655,1
GKO,omp,BiCGStab,none,0,8,2,0.305646,1
GKO,omp,BiCGStab,none,0,8,2,0.308899,1
GKO,omp,BiCGStab,none,0,8,2,0.307591,1
GKO,omp,BiCGStab,none,0,8,2,0.305038,1
GKO,omp,BiCGStab,none,0,8,2,0.30962,1
GKO,omp,BiCGStab,none,0,8,2,0.323498,1
GKO,omp,BiCGStab,none,0,8,2,0.31029,1
GKO,omp,BiCGStab,none,0,8,2,0.308001,1
GKO,omp,BiCGStab,none,0,8,2,0.307093,1
GKO,omp,BiCGStab,none,0,8,2,0.312138,1
GKO,omp,BiCGStab,none,0,8,2,0.308471,1
GKO,omp,BiCGStab,none,0,8,2,0.309096,1
GKO,omp,BiCGStab,none,0,8,2,0.310634,1
GKO,omp,BiCGStab,none,0,8,2,0.310225,1
GKO,omp,BiCGStab,none,0,8,2,0.309171,1
GKO,omp,BiCGStab,none,0,8,2,0.309647,1
GKO,omp,BiCGStab,none,0,8,2,0.305865,1
GKO,omp,BiCGStab,none,0,8,2,0.319472,1
GKO,omp,BiCGStab,none,0,8,2,0.309022,1
GKO,omp,BiCGStab,none,0,8,2,0.312856,1
GKO,omp,BiCGStab,none,0,8,2,0.309437,1
GKO,omp,BiCGStab,none,0,8,2,0.310192,1
GKO,omp,BiCGStab,none,0,8,2,0.30586,1
GKO,omp,BiCGStab,none,0,8,2,0.306857,1
GKO,omp,BiCGStab,none,0,8,2,0.308343,1
GKO,omp,BiCGStab,none,0,8,2,0.307618,1
GKO,omp,BiCGStab,none,0,8,2,0.308784,1
GKO,omp,BiCGStab,none,0,8,2,0.308863,1
GKO,omp,BiCGStab,none,0,8,2,0.31143,1
GKO,omp,BiCGStab,none,0,8,2,0.308066,1
GKO,omp,BiCGStab,none,0,8,2,0.311128,1
GKO,omp,BiCGStab,none,0,8,2,0.31289,1
GKO,omp,BiCGStab,none,0,8,2,0.307211,1
GKO,omp,BiCGStab,none,0,8,2,0.310208,1
GKO,omp,BiCGStab,none,0,8,2,0.308211,1
GKO,omp,BiCGStab,none,0,8,2,0.310076,1
GKO,omp,BiCGStab,none,0,8,2,0.309163,1
GKO,omp,BiCGStab,none,0,8,2,0.311296,1
GKO,omp,BiCGStab,none,0,8,2,0.308961,1
GKO,omp,BiCGStab,none,0,8,2,0.309841,1
GKO,omp,BiCGStab,none,0,8,2,0.308683,1
GKO,omp,BiCGStab,none,0,8,2,0.309533,1
GKO,omp,BiCGStab,none,0,8,2,0.312888,1
GKO,omp,BiCGStab,none,0,8,2,0.311225,1
GKO,omp,BiCGStab,none,0,8,2,0.310259,1
GKO,omp,BiCGStab,none,0,8,2,0.313218,1
GKO,omp,BiCGStab,none,0,8,2,0.312634,1
GKO,omp,BiCGStab,none,0,8,2,0.310124,1
GKO,omp,BiCGStab,none,0,8,2,0.308463,1
GKO,omp,BiCGStab,none,0,8,2,0.311672,1
GKO,omp,BiCGStab,none,0,8,2,0.311528,1
GKO,omp,BiCGStab,none,0,8,2,0.310376,1
GKO,omp,BiCGStab,none,0,8,2,0.30955,1
GKO,omp,BiCGStab,none,0,8,2,0.310617,1
GKO,omp,BiCGStab,none,0,8,2,0.308808,1
GKO,omp,BiCGStab,none,0,8,2,0.306587,1
GKO,omp,BiCGStab,none,0,8,2,0.308572,1
GKO,omp,BiCGStab,none,0,8,2,0.31259,1
GKO,omp,BiCGStab,none,0,8,2,0.313821,1
GKO,omp,BiCGStab,none,0,8,2,0.311056,1
GKO,omp,BiCGStab,none,0,8,2,0.308484,1
GKO,omp,BiCGStab,none,0,8,2,0.306349,1
GKO,omp,BiCGStab,none,0,8,2,0.309139,1
GKO,omp,BiCGStab,none,0,8,2,0.31674,1
GKO,omp,BiCGStab,none,0,8,2,0.306704,1
GKO,omp,BiCGStab,none,0,8,2,0.310388,1
GKO,omp,BiCGStab,none,0,8,2,0.307538,1
GKO,omp,BiCGStab,none,0,8,2,0.307323,1
GKO,omp,BiCGStab,none,0,8,2,0.308495,1
GKO,omp,BiCGStab,none,0,8,2,0.311586,1
GKO,omp,BiCGStab,none,0,8,2,0.316324,1
GKO,omp,BiCGStab,none,0,8,2,0.312574,1
GKO,omp,BiCGStab,none,0,8,2,0.305016,1
GKO,omp,BiCGStab,none,0,8,2,0.315593,1
GKO,omp,BiCGStab,none,0,8,2,0.309987,1
GKO,omp,BiCGStab,none,0,8,2,0.312613,1
GKO,omp,BiCGStab,none,0,8,2,0.31349,1
GKO,omp,BiCGStab,none,0,8,2,0.310783,1
GKO,omp,BiCGStab,none,0,8,2,0.30928,1
GKO,omp,BiCGStab,none,0,8,2,0.304395,1
GKO,omp,BiCGStab,none,0,8,2,0.310129,1
GKO,omp,BiCGStab,none,0,8,2,0.310619,1
GKO,omp,BiCGStab,none,0,8,2,0.308644,1
GKO,omp,BiCGStab,none,0,8,2,0.310068,1
GKO,omp,BiCGStab,none,0,8,2,0.311589,1
GKO,omp,BiCGStab,none,0,8,2,0.311298,1
GKO,omp,BiCGStab,none,0,8,2,0.31038,1
GKO,omp,BiCGStab,none,0,8,2,0.3078,1
GKO,omp,BiCGStab,none,0,8,2,0.309046,1
GKO,omp,BiCGStab,none,0,8,2,0.305754,1
GKO,omp,BiCGStab,none,0,8,2,0.311393,1
GKO,omp,BiCGStab,none,0,8,2,0.315067,1
GKO,omp,BiCGStab,none,0,8,2,0.311476,1
GKO,omp,BiCGStab,none,0,8,2,0.306277,1
GKO,omp,BiCGStab,none,0,8,2,0.314376,1
GKO,omp,BiCGStab,none,0,8,2,0.31394,1
GKO,omp,BiCGStab,none,0,8,2,0.309533,1
GKO,omp,BiCGStab,none,0,8,2,0.311099,1
GKO,omp,BiCGStab,none,0,8,2,0.310207,1
GKO,omp,BiCGStab,none,0,8,2,0.314394,1
GKO,omp,BiCGStab,none,0,8,2,0.314916,1
GKO,omp,BiCGStab,none,0,8,2,0.314897,1
GKO,omp,BiCGStab,none,0,8,2,0.312831,1
GKO,omp,BiCGStab,none,0,8,2,0.308104,1
GKO,omp,BiCGStab,none,0,8,2,0.314891,1
GKO,omp,BiCGStab,none,0,8,2,0.306747,1
GKO,omp,BiCGStab,none,0,8,2,0.312814,1
GKO,omp,BiCGStab,none,0,8,2,0.316745,1
GKO,omp,BiCGStab,none,0,8,2,0.314823,1
GKO,omp,BiCGStab,none,0,8,2,0.306585,1
GKO,omp,BiCGStab,none,0,8,2,0.312919,1
GKO,omp,BiCGStab,none,0,8,2,0.310519,1
GKO,omp,BiCGStab,none,0,8,2,0.31591,1
GKO,omp,BiCGStab,none,0,8,2,0.315793,1
GKO,omp,BiCGStab,none,0,8,2,0.312361,1
GKO,omp,BiCGStab,none,0,8,2,0.314806,1
GKO,omp,BiCGStab,none,0,8,2,0.31623,1
GKO,omp,BiCGStab,none,0,8,2,0.319108,1
GKO,omp,BiCGStab,none,0,8,2,0.31369,1
GKO,omp,BiCGStab,none,0,8,2,0.31563,1
GKO,omp,BiCGStab,none,0,8,2,0.317385,1
GKO,omp,BiCGStab,none,0,8,2,0.314708,1
GKO,omp,BiCGStab,none,0,8,2,0.320276,1
GKO,omp,BiCGStab,none,0,8,2,0.314231,1
GKO,omp,BiCGStab,none,0,8,2,0.316029,1
GKO,omp,BiCGStab,none,0,8,2,0.31776,1
GKO,omp,BiCGStab,none,0,8,2,0.315248,1
GKO,omp,BiCGStab,none,0,8,2,0.310485,1
GKO,omp,BiCGStab,none,0,8,2,0.311613,1
GKO,omp,BiCGStab,none,0,8,2,0.316342,1
GKO,omp,BiCGStab,none,0,8,2,0.310894,1
GKO,omp,BiCGStab,none,0,8,2,0.312067,1
GKO,omp,BiCGStab,none,0,8,2,0.317351,1
GKO,omp,BiCGStab,none,0,8,2,0.313001,1
GKO,omp,BiCGStab,none,0,8,2,0.320086,1
GKO,omp,BiCGStab,none,0,8,2,0.314205,1
GKO,omp,BiCGStab,none,0,8,2,0.32036,1
