executor_p,solver_p,preconditioner_p,executor_U,solver_U,preconditioner_U,resolution,omp_threads,mpi_ranks,node,log_id,setup_time,run_time,number_of_iterations_p,number_of_iterations_U,linear_solve_p,linear_solve_U
omp,GKOCG,none,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,e5d35ebe0e9930a67b909315e2e2a22e,0.083821,0.107892,252.0,125.0,0,0
omp,GKOCG,none,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,e5d35ebe0e9930a67b909315e2e2a22e,0.083821,0.108361,252.0,125.0,0,0
omp,GKOCG,none,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,e5d35ebe0e9930a67b909315e2e2a22e,0.083821,0.10461,252.0,125.0,0,0
omp,GKOCG,none,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,e5d35ebe0e9930a67b909315e2e2a22e,0.083821,0.107085,252.0,125.0,0,0
omp,GKOCG,none,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,e5d35ebe0e9930a67b909315e2e2a22e,0.083821,0.108917,252.0,125.0,0,0
omp,GKOCG,none,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,e5d35ebe0e9930a67b909315e2e2a22e,0.083821,0.109359,252.0,125.0,0,0
omp,GKOCG,none,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,e5d35ebe0e9930a67b909315e2e2a22e,0.083821,0.108455,252.0,125.0,0,0
omp,GKOCG,none,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,e5d35ebe0e9930a67b909315e2e2a22e,0.083821,0.103337,252.0,125.0,0,0
omp,GKOCG,none,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,e5d35ebe0e9930a67b909315e2e2a22e,0.083821,0.102181,252.0,125.0,0,0
omp,GKOCG,none,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,e5d35ebe0e9930a67b909315e2e2a22e,0.083821,0.105629,252.0,125.0,0,0
omp,GKOCG,none,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,e5d35ebe0e9930a67b909315e2e2a22e,0.083821,0.1078,252.0,125.0,0,0
omp,GKOCG,none,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,e5d35ebe0e9930a67b909315e2e2a22e,0.083821,0.105,252.0,125.0,0,0
omp,GKOCG,none,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,e5d35ebe0e9930a67b909315e2e2a22e,0.083821,0.104071,252.0,125.0,0,0
omp,GKOCG,none,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,e5d35ebe0e9930a67b909315e2e2a22e,0.083821,0.10196,252.0,125.0,0,0
omp,GKOCG,none,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,e5d35ebe0e9930a67b909315e2e2a22e,0.083821,0.1048,252.0,125.0,0,0
omp,GKOCG,none,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,e5d35ebe0e9930a67b909315e2e2a22e,0.083821,0.10536,252.0,125.0,0,0
omp,GKOCG,none,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,e5d35ebe0e9930a67b909315e2e2a22e,0.083821,0.107488,252.0,125.0,0,0
omp,GKOCG,none,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,e5d35ebe0e9930a67b909315e2e2a22e,0.083821,0.107908,252.0,125.0,0,0
omp,GKOCG,none,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,e5d35ebe0e9930a67b909315e2e2a22e,0.083821,0.108917,252.0,125.0,0,0
omp,GKOCG,none,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,e5d35ebe0e9930a67b909315e2e2a22e,0.083821,0.105848,252.0,125.0,0,0
omp,GKOCG,none,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,e5d35ebe0e9930a67b909315e2e2a22e,0.083821,0.101838,252.0,125.0,0,0
omp,GKOCG,none,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,e5d35ebe0e9930a67b909315e2e2a22e,0.083821,0.101736,252.0,125.0,0,0
omp,GKOCG,none,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,e5d35ebe0e9930a67b909315e2e2a22e,0.083821,0.1006,252.0,125.0,0,0
omp,GKOCG,none,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,e5d35ebe0e9930a67b909315e2e2a22e,0.083821,0.102015,252.0,125.0,0,0
omp,GKOCG,none,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,e5d35ebe0e9930a67b909315e2e2a22e,0.083821,0.100542,252.0,125.0,0,0
omp,GKOCG,none,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,e5d35ebe0e9930a67b909315e2e2a22e,0.083821,0.100255,252.0,125.0,0,0
omp,GKOCG,none,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,e5d35ebe0e9930a67b909315e2e2a22e,0.083821,0.097197,252.0,125.0,0,0
omp,GKOCG,none,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,e5d35ebe0e9930a67b909315e2e2a22e,0.083821,0.098416,252.0,125.0,0,0
omp,GKOCG,none,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,e5d35ebe0e9930a67b909315e2e2a22e,0.083821,0.097736,252.0,125.0,0,0
omp,GKOCG,none,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,e5d35ebe0e9930a67b909315e2e2a22e,0.083821,0.099373,252.0,125.0,0,0
omp,GKOCG,none,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,e5d35ebe0e9930a67b909315e2e2a22e,0.083821,0.09791,252.0,125.0,0,0
omp,GKOCG,none,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,e5d35ebe0e9930a67b909315e2e2a22e,0.083821,0.096875,252.0,125.0,0,0
omp,GKOCG,none,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,e5d35ebe0e9930a67b909315e2e2a22e,0.083821,0.10079,252.0,125.0,0,0
omp,GKOCG,none,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,e5d35ebe0e9930a67b909315e2e2a22e,0.083821,0.103835,252.0,125.0,0,0
omp,GKOCG,none,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,e5d35ebe0e9930a67b909315e2e2a22e,0.083821,0.104358,252.0,125.0,0,0
omp,GKOCG,none,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,e5d35ebe0e9930a67b909315e2e2a22e,0.083821,0.101283,252.0,125.0,0,0
omp,GKOCG,none,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,e5d35ebe0e9930a67b909315e2e2a22e,0.083821,0.096304,252.0,125.0,0,0
omp,GKOCG,none,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,e5d35ebe0e9930a67b909315e2e2a22e,0.083821,0.098585,252.0,125.0,0,0
omp,GKOCG,none,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,e5d35ebe0e9930a67b909315e2e2a22e,0.083821,0.098871,252.0,125.0,0,0
omp,GKOCG,none,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,e5d35ebe0e9930a67b909315e2e2a22e,0.083821,0.098898,252.0,125.0,0,0
omp,GKOCG,none,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,e5d35ebe0e9930a67b909315e2e2a22e,0.083821,0.102829,252.0,125.0,0,0
omp,GKOCG,none,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,e5d35ebe0e9930a67b909315e2e2a22e,0.083821,0.102556,252.0,125.0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.097506,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.100132,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.103277,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.100887,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.101417,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.1075,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.102974,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.098821,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.098503,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.099049,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.093593,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.095649,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.096821,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.095875,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.095837,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.093655,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.097702,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.096437,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.093536,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.095852,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.094753,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.09954,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.09926,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.094906,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.097347,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.097567,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.097675,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.098767,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.097452,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.095754,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.095043,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.096141,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.093117,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.094858,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.095278,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.094292,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.092999,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.09448,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.102467,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.09722,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.094608,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.095679,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.098664,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.095735,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.095673,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.096562,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.097196,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.099345,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.094252,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.092946,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.09594,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.094558,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.094326,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.097989,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.107808,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.093138,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.094466,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.095282,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.093223,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.095712,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.099097,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.094218,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.091418,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.096315,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.098364,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.102472,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.099115,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.094461,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.098277,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.101014,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.097256,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.099082,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.09776,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.100322,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.099488,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.099461,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.09822,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.102446,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.101354,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.097367,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.10036,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.101402,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.096028,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.09609,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.098194,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.095144,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.095664,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.096123,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.098065,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.09516,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.095209,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.097809,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.098464,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.101161,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.099124,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.102939,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.098986,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.098163,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.098619,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.097166,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.09607,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.100582,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.099598,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.099108,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.096963,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.096525,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.098856,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.097943,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.09961,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.101842,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.098403,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.10022,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.099682,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.103063,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.097727,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.097543,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.097478,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.095957,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.098516,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.095697,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.096926,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.099259,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.093386,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.097358,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.093202,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.09745,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.096318,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.101975,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.102805,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.099564,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.10079,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.102909,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.101744,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.097657,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.100166,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.100569,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.092786,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.09723,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.095741,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.093779,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.094573,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.096914,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.097412,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.09767,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.099224,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.096659,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.100878,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.100283,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.094435,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.096715,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.105346,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.098754,0,0,0,0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,8,0,uc2n471.localdomain,0,0.10041,0.097975,0,0,0,0
