executor_p,solver_p,preconditioner_p,executor_U,solver_U,preconditioner_U,resolution,omp_threads,mpi_ranks,node,log_id,setup_time,run_time,number_of_iterations_p,number_of_iterations_U,linear_solve_p,linear_solve_U
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,6f02fb489650f9ace5af01f5ff6977c2,0.087769,0.08439,69.0,125.0,1005.0,642.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,6f02fb489650f9ace5af01f5ff6977c2,0.087769,0.085101,69.0,125.0,960.0,609.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,6f02fb489650f9ace5af01f5ff6977c2,0.087769,0.08403,69.0,125.0,1019.0,668.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,6f02fb489650f9ace5af01f5ff6977c2,0.087769,0.091966,69.0,125.0,953.0,610.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,6f02fb489650f9ace5af01f5ff6977c2,0.087769,0.092845,69.0,125.0,1137.0,714.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,6f02fb489650f9ace5af01f5ff6977c2,0.087769,0.085076,69.0,125.0,1000.0,652.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,6f02fb489650f9ace5af01f5ff6977c2,0.087769,0.085986,69.0,125.0,914.0,596.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,6f02fb489650f9ace5af01f5ff6977c2,0.087769,0.086148,69.0,125.0,980.0,655.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,6f02fb489650f9ace5af01f5ff6977c2,0.087769,0.086415,69.0,125.0,1018.0,646.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,6f02fb489650f9ace5af01f5ff6977c2,0.087769,0.090414,69.0,125.0,1079.0,692.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,6f02fb489650f9ace5af01f5ff6977c2,0.087769,0.093732,69.0,125.0,982.0,621.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,6f02fb489650f9ace5af01f5ff6977c2,0.087769,0.084528,69.0,125.0,976.0,636.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,6f02fb489650f9ace5af01f5ff6977c2,0.087769,0.086404,69.0,125.0,1072.0,715.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,6f02fb489650f9ace5af01f5ff6977c2,0.087769,0.091215,69.0,125.0,1069.0,675.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,6f02fb489650f9ace5af01f5ff6977c2,0.087769,0.091671,69.0,125.0,960.0,603.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,6f02fb489650f9ace5af01f5ff6977c2,0.087769,0.086572,69.0,125.0,1234.0,763.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,6f02fb489650f9ace5af01f5ff6977c2,0.087769,0.08462,69.0,125.0,1138.0,721.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,6f02fb489650f9ace5af01f5ff6977c2,0.087769,0.085543,69.0,125.0,956.0,598.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,6f02fb489650f9ace5af01f5ff6977c2,0.087769,0.092054,69.0,125.0,1282.0,780.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,6f02fb489650f9ace5af01f5ff6977c2,0.087769,0.090589,69.0,125.0,1098.0,705.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,6f02fb489650f9ace5af01f5ff6977c2,0.087769,0.092719,69.0,125.0,1127.0,737.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,6f02fb489650f9ace5af01f5ff6977c2,0.087769,0.089431,69.0,125.0,977.0,600.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,6f02fb489650f9ace5af01f5ff6977c2,0.087769,0.086422,69.0,125.0,991.0,630.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,6f02fb489650f9ace5af01f5ff6977c2,0.087769,0.091861,69.0,125.0,1105.0,684.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,6f02fb489650f9ace5af01f5ff6977c2,0.087769,0.089835,69.0,125.0,1121.0,694.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,6f02fb489650f9ace5af01f5ff6977c2,0.087769,0.086876,69.0,125.0,956.0,599.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,6f02fb489650f9ace5af01f5ff6977c2,0.087769,0.086871,69.0,125.0,1068.0,663.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,6f02fb489650f9ace5af01f5ff6977c2,0.087769,0.08573,69.0,125.0,968.0,623.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,6f02fb489650f9ace5af01f5ff6977c2,0.087769,0.08541,69.0,125.0,905.0,592.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,6f02fb489650f9ace5af01f5ff6977c2,0.087769,0.08798,69.0,125.0,998.0,630.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,6f02fb489650f9ace5af01f5ff6977c2,0.087769,0.092275,69.0,125.0,1092.0,690.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,6f02fb489650f9ace5af01f5ff6977c2,0.087769,0.093624,69.0,125.0,1117.0,687.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,6f02fb489650f9ace5af01f5ff6977c2,0.087769,0.090597,69.0,125.0,953.0,605.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,6f02fb489650f9ace5af01f5ff6977c2,0.087769,0.089725,69.0,125.0,1077.0,723.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,6f02fb489650f9ace5af01f5ff6977c2,0.087769,0.092644,69.0,125.0,1129.0,703.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,6f02fb489650f9ace5af01f5ff6977c2,0.087769,0.089404,69.0,125.0,956.0,627.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,6f02fb489650f9ace5af01f5ff6977c2,0.087769,0.088967,69.0,125.0,945.0,614.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,6f02fb489650f9ace5af01f5ff6977c2,0.087769,0.083953,69.0,125.0,1036.0,659.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,6f02fb489650f9ace5af01f5ff6977c2,0.087769,0.08411,69.0,125.0,1029.0,636.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,6f02fb489650f9ace5af01f5ff6977c2,0.087769,0.08556,69.0,125.0,1017.0,620.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,6f02fb489650f9ace5af01f5ff6977c2,0.087769,0.085025,69.0,125.0,1100.0,697.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,6f02fb489650f9ace5af01f5ff6977c2,0.087769,0.093415,69.0,125.0,1067.0,696.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,6f02fb489650f9ace5af01f5ff6977c2,0.087769,0.091388,69.0,125.0,991.0,619.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,6f02fb489650f9ace5af01f5ff6977c2,0.087769,0.084784,69.0,125.0,976.0,618.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,6f02fb489650f9ace5af01f5ff6977c2,0.087769,0.086028,69.0,125.0,975.0,620.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,6f02fb489650f9ace5af01f5ff6977c2,0.087769,0.092614,69.0,125.0,1056.0,681.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,6f02fb489650f9ace5af01f5ff6977c2,0.087769,0.090041,69.0,125.0,981.0,596.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,6f02fb489650f9ace5af01f5ff6977c2,0.087769,0.086638,69.0,125.0,947.0,619.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,6f02fb489650f9ace5af01f5ff6977c2,0.087769,0.090891,69.0,125.0,1018.0,636.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,6f02fb489650f9ace5af01f5ff6977c2,0.087769,0.084943,69.0,125.0,967.0,623.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,6f02fb489650f9ace5af01f5ff6977c2,0.087769,0.091554,69.0,125.0,1244.0,759.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,6f02fb489650f9ace5af01f5ff6977c2,0.087769,0.092295,69.0,125.0,1109.0,707.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,6f02fb489650f9ace5af01f5ff6977c2,0.087769,0.088896,69.0,125.0,1084.0,675.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,6f02fb489650f9ace5af01f5ff6977c2,0.087769,0.089044,69.0,125.0,964.0,619.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,6f02fb489650f9ace5af01f5ff6977c2,0.087769,0.08539,69.0,125.0,963.0,617.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,6f02fb489650f9ace5af01f5ff6977c2,0.087769,0.089914,69.0,125.0,1123.0,680.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,6f02fb489650f9ace5af01f5ff6977c2,0.087769,0.089978,69.0,125.0,1004.0,634.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,6f02fb489650f9ace5af01f5ff6977c2,0.087769,0.087445,69.0,125.0,958.0,643.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,6f02fb489650f9ace5af01f5ff6977c2,0.087769,0.083098,69.0,125.0,979.0,622.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,6f02fb489650f9ace5af01f5ff6977c2,0.087769,0.087017,69.0,125.0,1052.0,678.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,6f02fb489650f9ace5af01f5ff6977c2,0.087769,0.083829,69.0,125.0,1067.0,667.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,6f02fb489650f9ace5af01f5ff6977c2,0.087769,0.08322,69.0,125.0,991.0,634.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,6f02fb489650f9ace5af01f5ff6977c2,0.087769,0.089405,69.0,125.0,1119.0,693.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,6f02fb489650f9ace5af01f5ff6977c2,0.087769,0.089762,69.0,125.0,1072.0,678.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,6f02fb489650f9ace5af01f5ff6977c2,0.087769,0.084305,69.0,125.0,1027.0,641.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,6f02fb489650f9ace5af01f5ff6977c2,0.087769,0.085465,69.0,125.0,1015.0,663.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,6f02fb489650f9ace5af01f5ff6977c2,0.087769,0.085299,69.0,125.0,1012.0,665.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,6f02fb489650f9ace5af01f5ff6977c2,0.087769,0.088185,69.0,125.0,991.0,631.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,6f02fb489650f9ace5af01f5ff6977c2,0.087769,0.088533,69.0,125.0,984.0,637.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,6f02fb489650f9ace5af01f5ff6977c2,0.087769,0.085158,69.0,125.0,983.0,610.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,6f02fb489650f9ace5af01f5ff6977c2,0.087769,0.084229,69.0,125.0,991.0,653.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,6f02fb489650f9ace5af01f5ff6977c2,0.087769,0.092781,69.0,125.0,1173.0,720.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,6f02fb489650f9ace5af01f5ff6977c2,0.087769,0.089686,69.0,125.0,938.0,592.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,6f02fb489650f9ace5af01f5ff6977c2,0.087769,0.091083,69.0,125.0,1172.0,750.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,6f02fb489650f9ace5af01f5ff6977c2,0.087769,0.091296,69.0,125.0,969.0,600.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,6f02fb489650f9ace5af01f5ff6977c2,0.087769,0.08797,69.0,125.0,1039.0,649.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,6f02fb489650f9ace5af01f5ff6977c2,0.087769,0.086357,69.0,125.0,958.0,606.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,6f02fb489650f9ace5af01f5ff6977c2,0.087769,0.089732,69.0,125.0,1069.0,685.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,6f02fb489650f9ace5af01f5ff6977c2,0.087769,0.092623,69.0,125.0,1125.0,684.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,6f02fb489650f9ace5af01f5ff6977c2,0.087769,0.086818,69.0,125.0,1094.0,637.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,6f02fb489650f9ace5af01f5ff6977c2,0.087769,0.085052,69.0,125.0,961.0,626.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,6f02fb489650f9ace5af01f5ff6977c2,0.087769,0.085337,69.0,125.0,1069.0,662.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,6f02fb489650f9ace5af01f5ff6977c2,0.087769,0.091341,69.0,125.0,1069.0,667.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,6f02fb489650f9ace5af01f5ff6977c2,0.087769,0.092529,69.0,125.0,952.0,611.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,6f02fb489650f9ace5af01f5ff6977c2,0.087769,0.087086,69.0,125.0,1075.0,689.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,6f02fb489650f9ace5af01f5ff6977c2,0.087769,0.087819,69.0,125.0,1012.0,605.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,6f02fb489650f9ace5af01f5ff6977c2,0.087769,0.085847,69.0,125.0,982.0,613.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,6f02fb489650f9ace5af01f5ff6977c2,0.087769,0.09068,69.0,125.0,978.0,597.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,6f02fb489650f9ace5af01f5ff6977c2,0.087769,0.087822,69.0,125.0,999.0,641.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,6f02fb489650f9ace5af01f5ff6977c2,0.087769,0.085999,69.0,125.0,1001.0,623.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,c753346389abb4813d7b47db98db6ea0,0.080762,0.085637,208.0,125.0,947.0,809.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,c753346389abb4813d7b47db98db6ea0,0.080762,0.085005,208.0,125.0,1079.0,893.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,c753346389abb4813d7b47db98db6ea0,0.080762,0.094729,208.0,125.0,1131.0,957.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,c753346389abb4813d7b47db98db6ea0,0.080762,0.088761,208.0,125.0,988.0,783.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,c753346389abb4813d7b47db98db6ea0,0.080762,0.087821,208.0,125.0,984.0,791.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,c753346389abb4813d7b47db98db6ea0,0.080762,0.088321,208.0,125.0,1128.0,924.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,c753346389abb4813d7b47db98db6ea0,0.080762,0.087018,208.0,125.0,966.0,820.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,c753346389abb4813d7b47db98db6ea0,0.080762,0.095682,208.0,125.0,983.0,826.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,c753346389abb4813d7b47db98db6ea0,0.080762,0.087645,208.0,125.0,966.0,789.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,c753346389abb4813d7b47db98db6ea0,0.080762,0.094624,208.0,125.0,1142.0,939.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,c753346389abb4813d7b47db98db6ea0,0.080762,0.091201,208.0,125.0,958.0,781.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,c753346389abb4813d7b47db98db6ea0,0.080762,0.091229,208.0,125.0,1021.0,891.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,c753346389abb4813d7b47db98db6ea0,0.080762,0.086097,208.0,125.0,952.0,781.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,c753346389abb4813d7b47db98db6ea0,0.080762,0.092722,208.0,125.0,1062.0,890.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,c753346389abb4813d7b47db98db6ea0,0.080762,0.091059,208.0,125.0,966.0,828.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,c753346389abb4813d7b47db98db6ea0,0.080762,0.08588,208.0,125.0,960.0,789.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,c753346389abb4813d7b47db98db6ea0,0.080762,0.085201,208.0,125.0,962.0,817.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,c753346389abb4813d7b47db98db6ea0,0.080762,0.085587,208.0,125.0,1083.0,894.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,c753346389abb4813d7b47db98db6ea0,0.080762,0.093178,208.0,125.0,1286.0,972.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,c753346389abb4813d7b47db98db6ea0,0.080762,0.091807,208.0,125.0,1054.0,889.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,c753346389abb4813d7b47db98db6ea0,0.080762,0.089316,208.0,125.0,1049.0,876.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,c753346389abb4813d7b47db98db6ea0,0.080762,0.091471,208.0,125.0,1128.0,911.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,c753346389abb4813d7b47db98db6ea0,0.080762,0.086286,208.0,125.0,962.0,806.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,c753346389abb4813d7b47db98db6ea0,0.080762,0.089643,208.0,125.0,1060.0,891.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,c753346389abb4813d7b47db98db6ea0,0.080762,0.09058,208.0,125.0,1091.0,889.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,c753346389abb4813d7b47db98db6ea0,0.080762,0.086257,208.0,125.0,976.0,815.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,c753346389abb4813d7b47db98db6ea0,0.080762,0.087371,208.0,125.0,1054.0,879.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,c753346389abb4813d7b47db98db6ea0,0.080762,0.08687,208.0,125.0,1110.0,866.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,c753346389abb4813d7b47db98db6ea0,0.080762,0.086522,208.0,125.0,988.0,837.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,c753346389abb4813d7b47db98db6ea0,0.080762,0.090062,208.0,125.0,979.0,852.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,c753346389abb4813d7b47db98db6ea0,0.080762,0.093272,208.0,125.0,1135.0,942.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,c753346389abb4813d7b47db98db6ea0,0.080762,0.0898,208.0,125.0,943.0,792.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,c753346389abb4813d7b47db98db6ea0,0.080762,0.088175,208.0,125.0,945.0,778.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,c753346389abb4813d7b47db98db6ea0,0.080762,0.087903,208.0,125.0,969.0,812.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,c753346389abb4813d7b47db98db6ea0,0.080762,0.085924,208.0,125.0,996.0,880.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,c753346389abb4813d7b47db98db6ea0,0.080762,0.084701,208.0,125.0,1002.0,817.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,c753346389abb4813d7b47db98db6ea0,0.080762,0.087693,208.0,125.0,1198.0,1006.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,c753346389abb4813d7b47db98db6ea0,0.080762,0.08727,208.0,125.0,999.0,854.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,c753346389abb4813d7b47db98db6ea0,0.080762,0.083447,208.0,125.0,939.0,786.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,c753346389abb4813d7b47db98db6ea0,0.080762,0.086606,208.0,125.0,1011.0,827.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,c753346389abb4813d7b47db98db6ea0,0.080762,0.084985,208.0,125.0,1049.0,877.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,c753346389abb4813d7b47db98db6ea0,0.080762,0.090969,208.0,125.0,1072.0,895.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,c753346389abb4813d7b47db98db6ea0,0.080762,0.090864,208.0,125.0,1035.0,875.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,c753346389abb4813d7b47db98db6ea0,0.080762,0.086065,208.0,125.0,1048.0,879.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,c753346389abb4813d7b47db98db6ea0,0.080762,0.085998,208.0,125.0,943.0,801.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,c753346389abb4813d7b47db98db6ea0,0.080762,0.091886,208.0,125.0,1081.0,889.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,c753346389abb4813d7b47db98db6ea0,0.080762,0.090126,208.0,125.0,1017.0,840.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,c753346389abb4813d7b47db98db6ea0,0.080762,0.090071,208.0,125.0,988.0,817.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,c753346389abb4813d7b47db98db6ea0,0.080762,0.085824,208.0,125.0,1005.0,863.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,c753346389abb4813d7b47db98db6ea0,0.080762,0.085461,208.0,125.0,976.0,814.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,c753346389abb4813d7b47db98db6ea0,0.080762,0.094447,208.0,125.0,1350.0,968.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,c753346389abb4813d7b47db98db6ea0,0.080762,0.090749,208.0,125.0,1060.0,883.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,c753346389abb4813d7b47db98db6ea0,0.080762,0.090032,208.0,125.0,1180.0,974.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,c753346389abb4813d7b47db98db6ea0,0.080762,0.09105,208.0,125.0,940.0,775.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,c753346389abb4813d7b47db98db6ea0,0.080762,0.08668,208.0,125.0,982.0,821.0
